reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
8ca72a1d-37bd-4674-b0f4-1925872213ea,Nadila Putri,https://play-lh.googleusercontent.com/a-/ALV-UjVj7muTsNVzu9s7WCGg9S_BedwU6gcrDbnwn43FeSniXh3lvYg,"Udh diperbarui malah gk bisa masuk keluar sendiri, padahal jaringan bagus. Apa sih gk jls bngt. Mohon segera diperbaikin Apa sih bug mulu udh dihapus trs di instal lagi malah gk bisa, knpa ya tolong dong perbaikin lagi . Gk jls",1,249,4.11.4,2024-03-25 13:12:05,"Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. Kami terus melakukan peningkatan kualitas aplikasi, terkait kendala login akun agar kami bantu tindak lanjuti, mohon bisa menghubungi kami melalui care@bpjsketenagakerjaan.go.id atau bisa melalui DM di seluruh akun media sosial resmi kami. Terimakasih -SK
",2024-03-26 06:13:40,4.11.4
085a8870-ce1b-465c-844c-c912a138d8c9,Dokumentasi Dedy,https://play-lh.googleusercontent.com/a-/ALV-UjW9l8DlNJFl8l6fkHFC_fWyRdGm1n4svDZLouWUOhzKqNb-jzs,Tak kasih bintang 5 biar di baca Keseluruhan bagus sebenarnya hanya saja ada beberapa kendala yg sering muncul.. Aplikasi sering error.. Minta update terus.. Susah di buka..,5,336,4.11.7,2024-04-01 04:17:10,"Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan. Terimakasih telah menggunakan aplikasi JMO (Jamsostek Mobile), penilaian Sahabat sangat penting untuk peningkatan layanan kami. Apabila membutuhkan informasi, permintaan atau keluhan dapat menghubungi Care Contact Center 175 atau email: care@bpjsketenagakerjaan.go.id. Terimakasih -HR",2024-04-16 03:34:45,4.11.7
44f576dd-9246-405a-921f-286daf1bf8a6,Achkso medina,https://play-lh.googleusercontent.com/a/ACg8ocIbkeYgjVas1c-FYHDgPfKr8OTZiR6H-oKxCYqg5ytJdBWu=mo,"Dipersulit saat proses pengambilan photo klaim jht,diperbaiki lagi dan lagi ....saya yg biasa face scan lancar di apk ini dipersulit apalagi yang awam",5,0,4.11.7,2024-05-08 12:26:23,,,4.11.7
7232d84d-3cc3-439f-bd98-abbc9627e2cd,Agham Munawar,https://play-lh.googleusercontent.com/a/ACg8ocIECBz2McWwXu8SxJjIq1l4EoFmPXYJqwx-WZ_vjcu9lJbaTw=mo,Kenapa tiba tiba ga bisa cek saldo jht? Tulisan nya belum terdaftar dalam layanan ini... hadeeeh... padahal beberapa hari lalu masih keliatan saldo nya... sekarang malah tidak terdaftar dalam layanan... tolong di perbaiki secepatnya,1,5,4.11.7,2024-04-06 04:15:29,"Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. kami terus melakukan peningkatan kualitas aplikasi, terkait kendala pengecekan saldo agar bisa kami bantu tindak lanjuti, mohon bisa menghubungi kami melalui care@bpjsketenagakerjaan.go.id atau bisa melalui DM di seluruh akun media sosial resmi kami. Tks -Jrt",2024-04-09 09:08:00,4.11.7
30cffb2b-48ab-42f1-b511-c7c4227addca,sulas lastry,https://play-lh.googleusercontent.com/a-/ALV-UjVFr2FsCPpOK1f2wkU-ZyxePYjNY9FQZvBec9eJZaCzuIyAgoEA,minta di update udah di-update eh malah gak bisa. diklik malah keluar sendiri gak bisa masuk ke aplikasi. ud di unistal habis itu di instal ulang tapi tetep gak bisa. maunya apa sih nih aplikasi.... katanya lebih cepat lebih lebih tapi kenyataannya malah banyak kurang nya...,1,7,4.11.4,2024-03-25 03:14:36,,,4.11.4
af4a85d2-94b9-418a-bfd2-6203adf31441,Annisaa Purniningtyas,https://play-lh.googleusercontent.com/a-/ALV-UjU9AnCWmn_Xq0gQBzZsk1nr1qfra0-P6rEgNk2kYWiuzPc2PSFg,"maaf nih ya cuma kasih dua bintang..mau klaim jht ribet banget yaa, utk menonaktifkan dibulan ini, bisa kebaca dibulan berikutnya, jeda non aktif harus nunggu sebulan dulu baru bisa klaim, giliran bisa klaim eh harus lewat lapak asik dan nunggu giliran wawancara 1 bulan kemudian lagi, entahlah setelah itu ada apalagi didepan.. ribet banget dan lama.. ke kantor bpjs nya pun percuma ujungnya diarahkan ke jmo.. kek berasa ngga ada fungsinya gitu, g bisa kasih solusi juga..",2,6,4.11.4,2024-03-25 14:31:19,"Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. BPJS Ketenagakerjaan terus melakukan peningkatan aplikasi. Mohon dicoba secara berkala dan melakukan pembaruan aplikasi. Untuk kendala lebih lanjut dapat menghubungi Care Contact Center 175 atau email: care@bpjsketenagakerjaan.go.id. Terimakasih -SK
",2024-03-26 05:53:38,4.11.4
c0ee359d-e38f-4419-bc7c-c3d3e510ad2c,Ferdi ansyah,https://play-lh.googleusercontent.com/a/ACg8ocKxSYSsksoUZmPEQQQisHsK5eWx02t4jvnVJfRV-n_ilyq1LBY=mo,Aplikasi tercacat gabisa diakses selalu masalah koneksi padahal koneksi hp lancar. Minimal dikasih gaji dari anggaran kerja yg benerlah. Aplikasi pelayanan publik kok lambat padahal anggaran gede,1,2,4.11.7,2024-04-09 05:15:34,"Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. BPJS Ketenagakerjaan terus melakukan peningkatan aplikasi. Mohon dicoba secara berkala dan melakukan pembaruan aplikasi. Untuk kendala lebih lanjut dapat menghubungi Care Contact Center 175 atau email: care@bpjsketenagakerjaan.go.id. Terimakasih -Jrt",2024-04-09 11:42:48,4.11.7
fa74c9f6-91e9-46f1-b0bf-544f5f7c687a,Wahyu Dwi Setiawan,https://play-lh.googleusercontent.com/a-/ALV-UjXvdJqIZ24aeoFVRawIzwYVEAStgG5M8jyi8v60xDNBzHOoBbc,"Bagi pengalaman pribadi, pengajuan dari aplikasi malah dialihkan ke lapak asik, sedangkan pengajuan offline dicabang malah beralasan harus online, sekiranya kalau korupsi yg ngotak dikitlah. Buruk sekali.",1,5,4.11.4,2024-03-26 06:54:30,"Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. BPJS Ketenagakerjaan terus melakukan peningkatan aplikasi. Mohon dicoba secara berkala dan melakukan pembaruan aplikasi. Untuk kendala lebih lanjut dapat menghubungi Care Contact Center 175 atau email: care@bpjsketenagakerjaan.go.id. Terimakasih -SK
",2024-03-26 07:12:16,4.11.4
d77746fd-2ea5-4afe-a8c5-adf094b0b67d,Irwan Ruswandi,https://play-lh.googleusercontent.com/a/ACg8ocL4d66FlpT__OSCoemcz9XrGSZSQZ-ndt8ZjKeA3qoVVwWKhqKT=mo,"aplikasi jadi gak bisa di buka setelah update. pake jaringan apaoun gak nisa kebuka, loading lemot, ga ada cepet-cepetnya,harusnya setelah update itu lebih baik,nah ini malah lebih jelek",1,37,4.11.6,2024-03-27 06:41:06,,,4.11.6
9a7a3def-5ee4-4822-b7ef-b0a8480b933a,Anjar Machali,https://play-lh.googleusercontent.com/a/ACg8ocI6ZSwIkZPHvuvP3xvusgt9DMXysN2Ad19lzGmuzSiUhjAxrA=mo,"Aplikasi sangat buruk, berkali"" login tidak bisa noticenya tidak terhubung internet. Padahal buat youtube bisa, buar bikin ulasan ini juga bisa. Sangat tidak memuaskan.",1,28,4.11.4,2024-03-25 04:16:16,,,4.11.4
8f08e953-c787-43a2-ad0a-368ef3942a5a,GNZ,https://play-lh.googleusercontent.com/a/ACg8ocL8MDhWIwEybNhdHHnzsxjmDYCr8OJz4mbio9iP5fcvNZh3wA=mo,"Aplikasi ngga bisa diklik dari kemarin sampai sekarang masih juga ngga bisa. Sudahhhh biasaaaa..Sdh ada schedule wawancara ditungguin juga ngga ada, juga ngga ada kabar.. Sudahhh biasaaa...",1,12,4.11.4,2024-03-26 02:51:11,"Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. Kami terus melakukan peningkatan kualitas aplikasi, terkait kendala klaim agar kami bantu tindak lanjuti, mohon bisa menghubungi kami melalui care@bpjsketenagakerjaan.go.id atau bisa melalui DM di seluruh akun media sosial resmi kami. Terimakasih -SK
",2024-03-26 03:23:54,4.11.4
737b3cb0-894d-4d57-8995-a74d32fdf3d9,Atma Wijaya,https://play-lh.googleusercontent.com/a/ACg8ocJwAviBR5YpZzHdiGSkOJw9RBTXjJ4UHVnTdr1Ch-ua-xTriA=mo,"Tidak ada solusinya sama sekali untuk masalah pengajuan klaim dana JHT , padahal sudah baca berita yang ada di aplikasii JMOnya semua akan dipermudah dan lebih cepat apalagi masalah pengajuan klaim melalui aplikasi lapak asik , padahal dana tidak melebihi pesyaratan dibawah 10 juta , tapi untuk verifikasi dokumennya, nunggu kita ditelpon doang harus nunggu 2 bulan lagi dari awal pengajuan , abis itu nunggu pencairan lagi .. padahal tau udah gk kerja dan mau lebaran juga lagi butuh butuhnya .huh",1,7,4.11.7,2024-03-28 04:41:42,"Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. BPJS Ketenagakerjaan terus melakukan peningkatan aplikasi. Mohon dicoba secara berkala dan melakukan pembaruan aplikasi. Jika membutuhkan informasi lebih lanjut silakan hubungi BPJAMSOSTEK melalui layanan 175, Email, Whatsapp atau Sosial media resmi -Ryu",2024-03-28 07:05:10,4.11.7
d92169b0-f854-488e-9162-700791c50d43,Esart Games,https://play-lh.googleusercontent.com/a/ACg8ocJrCRxp_uKXPLF4VGCudjFu13Wvm9GSs1AR7D8qdnmnNDZ88w=mo,"Aplikasinya sangat meresahkan, pada saat pengkinian data, ternyata gw sdh salah 3 karena tidak sesuai dengan data biometrik katanya, padahal gw udah pengkinian data dan disuruh tunggu notifnya, tpi sampeh sekarang nga ada notif berhasil atau gagalnya pengkinian data. Ribet banget anjirr, sangat merepotkan",1,2,4.11.7,2024-04-14 23:46:44,"Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. kami terus melakukan peningkatan kualitas aplikasi, terkait kendala pengkinian, agar bisa kami bantu tindak lanjuti, mohon bisa menghubungi kami melalui care@bpjsketenagakerjaan.go.id atau bisa melalui DM di seluruh akun media sosial resmi kami. Tks -Banyu",2024-04-25 14:46:56,4.11.7
6f35b3b9-279c-4b22-af83-8b78445157f6,AkbaR Mila,https://play-lh.googleusercontent.com/a-/ALV-UjVwaJk9zs57AWlgQn8oFJL0mV_oagtUup--bALJAu3FM1xsj7w,"Aplikasinya tidak karuan,padahal no induk ktp & no kartu bpjs sudah sesuai di kartu fisik ,tapi gak bisa log.in,sudah di coba berulang kali tetap saja tidak bisa log.in,malah ada keterangan no induk&no kartu bpjs tidak terdaftar...😤",1,7,4.11.4,2024-03-26 06:30:05,"Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. Kami terus melakukan peningkatan kualitas aplikasi, terkait kendala login agar kami bantu tindak lanjuti, mohon bisa menghubungi kami melalui care@bpjsketenagakerjaan.go.id atau bisa melalui DM di seluruh akun media sosial resmi kami. Terimakasih -SK
",2024-03-26 07:19:21,4.11.4
611451d0-dc97-44a4-b0ce-086571f34e93,harnol irawan,https://play-lh.googleusercontent.com/a/ACg8ocJNQQ0FfTAoiNgEm7ytNiMoMeRfqkCgtKNhtttDxMefhkRXCw=mo,"Ini aplikasi nya knp sih... Masuk ,minta di update... Sudah seribu kali di update nnti muncul lagi suruh update... Baru pas mo di update ternyata tdk ada kta update...cuman ada unistal dan buka... Tolong di perhatikan lagi aplikasi nya...",1,1,4.11.7,2024-04-19 06:56:51,"Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. BPJS Ketenagakerjaan terus melakukan peningkatan aplikasi. Mohon dicoba secara berkala dan melakukan pembaruan aplikasi. Jika membutuhkan informasi lebih lanjut terkait kendala dialami dapat menghubungi 175 atau email: care@bpjsketenagakerjaan.go.id. Tks-IO
",2024-04-19 08:11:36,4.11.7
25a8846b-ee30-4473-84cc-7685b5522701,Gordang Zila,https://play-lh.googleusercontent.com/a/ACg8ocISPvwIvLEZ1bZ7XvT0OHM2b2rXrNwG6_sS3FDYo9wnYmbVSw=mo,"Yang namanya basis online atau aplikasi itu mempermudah... Bukan mempersulit... Bolak balik update buat apa, tolong bagian pengembang aplikasi serius memperbaiki ini, saya kesulitan dalam proses klaim jht dan harus menunggu 2 bulan untuk melakukan pengajuan kembali... Benarkah JMO mempermudah????",1,3,4.11.7,2024-04-10 11:10:39,"Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. BPJS Ketenagakerjaan terus melakukan peningkatan aplikasi. Mohon dicoba secara berkala dan melakukan pembaruan aplikasi. Untuk kendala lebih lanjut dapat menghubungi Care Contact Center 175 atau email: care@bpjsketenagakerjaan.go.id. Terimakasih -Andro
",2024-04-26 13:24:46,4.11.7
5708da36-9fa8-424d-b850-5910e95542a8,Roi Firli,https://play-lh.googleusercontent.com/a/ACg8ocIeSZrvYCQ6ReLkGxHTwuy_HRceF9WawbC34Z_3DDVvDhWAIA=mo,"Mau klaim aja susah banget dan ribet Prosesnya, harusnya ga usah suruh ngisi ngisi kayak daftar pertama cukup nomor KPJ aja sudah cukup. Terlalu Rumit padahal status saya BPU dan sudah non-aktif untuk klaim gak bisa-bisa sampai saat ini..!",1,20,4.11.4,2024-03-25 01:26:36,"Yth. Bapak/Ibu pengguna aplikasi BPJAMSOSTEK, mohon maaf atas ketidaknyamanannya. Kami terus melakukan peningkatan kualitas aplikasi, terkait kendala klaim agar bisa kami bantu tindak lanjuti, mohon bisa menghubungi kami melalui care@bpjsketenagakerjaan.go.id atau bisa melalui DM di seluruh akun media sosial resmi kami. Tks -Iqbal
",2024-03-25 04:21:52,4.11.4
5d089906-1e69-46e3-9f33-52f5fac67a42,Toni Ari Priyanto,https://play-lh.googleusercontent.com/a-/ALV-UjUNJpbs6UJAL9PiptwpmVRaxjS0AR-8A1lp9DhNWegK1Y4Cx0ro,Untuk perbaikan data yg salah tolong dipermudah lwt pengkinian data. Percuma ada fitur pengkinian data tp ga bisa buat benerin data yg salah.,1,1,4.11.7,2024-03-30 05:06:45,,,4.11.7
369a8eae-f7a9-4ae9-b64c-0f0cc9cc03c5,Heri Setiawan,https://play-lh.googleusercontent.com/a-/ALV-UjWoF26g0MvYg4Pl7I9sPKXUj8RfSnHINvEMCsA0iClz5G5o_sc,"Tolong dong BPJS ketenagakerjaan aplikasi jmo ini segera di perbaiki , saya sudah meriset hp berkali2 menginstal aplikasi dan mendownload ulang aplikasi jmo namun hasil nya tetap saya tidak di buka. Tolong pihak BPJS ketenagakerjaan segera di perbaiki. Agar bisa aplikasi di buka kembali , terimakasih",1,2,4.11.4,2024-03-26 08:27:09,"Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. Kami terus melakukan peningkatan kualitas aplikasi, terkait kendala aplikasi JMO agar bisa kami bantu tindak lanjuti, mohon bisa menghubungi kami melalui care@bpjsketenagakerjaan.go.id atau bisa melalui DM di seluruh akun media sosial resmi kami. Tks -Iqbal
",2024-01-12 06:14:35,4.11.4
710cc3e6-06ea-4f7e-965d-0a8a48215ce0,Rafli Ismail,https://play-lh.googleusercontent.com/a-/ALV-UjWkEOp1bW7oFrFDROA7BCMfkVULe3FIwa77elVYpG2Q7tLpzk8,Sebelum pengkinian data saldo masih bisa d cek setelah pengkinian data kok saldo gak bisa d cek? Mau klaim manfaat JHT juga gak bisa. Mohon di perbaiki lagi aplikasi nya kalo sudah begini kan mempersulit urusan orang,1,1,4.11.7,2024-04-16 09:03:22,"Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. kami terus melakukan peningkatan kualitas aplikasi, terkait kendala cek saldo, agar bisa kami bantu tindak lanjuti, mohon bisa menghubungi kami melalui care@bpjsketenagakerjaan.go.id atau bisa melalui DM di seluruh akun media sosial resmi kami. Tks -Banyu",2024-04-25 14:09:37,4.11.7
3367b53d-66de-4450-81e4-df8ad5756d5d,Asep Choirudin,https://play-lh.googleusercontent.com/a/ACg8ocK0qklGTXrcc73FM2umm8lr6PSfgga64YpKM3dtRWVokE_3Jg=mo,"bagus sangat membantu memudahkan cek saldo ,tp sayang sekali tiap bulan harus mendolod aplikasi ini ,tlng yg tugas jd oprator untuk memperbaiki lg terima kasih",5,0,4.11.7,2024-05-06 22:26:15,,,4.11.7
2bdb36fe-d49e-4a65-80c7-a993a4ac42fa,Alwi Nurulz,https://play-lh.googleusercontent.com/a/ACg8ocLxVEfwrgWc5SaBo0ManHhJFpaSYXYIQ-RAQNq9-CBBBDuM-g=mo,"Trs aja update tapi ga berubah-rubah,udh kesel banget soalnya ini dari beberapa Minggu lalu nunggu ga selesai-selesai dari peningkatan kapasitas sampai penyempurnaan sistem.kapan emang selesainya? 1 tahun lagi?",1,2,4.11.7,2024-03-30 08:51:48,,,4.11.7
d3795adf-667b-48b9-b278-287b41ba57c4,One Putra,https://play-lh.googleusercontent.com/a-/ALV-UjWqunld5PYFTSyhzQWVFsL6NtLdxBe9FIW3iDicbonH96k2nY90,"Ini sampe kapan peningkatan kapasitas, sudah dua bulan masih belum bisa buat klaim JHT di JMO. Dialihkan ke Lapak Asik malah sok asik aplikasinya. Tolong segera diselesaikan, bukan pake jawaban template terus ketika ada keluhan dari pengguna. Lebih lagi sudah ditunggu sampe bulan April, aplikasi JMO beralasan penyemurnaan aplikasi yang sebelumnya peningkatan kapasitas. Mau sampai kapan hal ini dibiarkan, saya punya hak untuk mengambil JHT",1,6,4.11.7,2024-04-01 10:18:57,"Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. BPJS Ketenagakerjaan terus melakukan peningkatan aplikasi. Mohon dicoba secara berkala dan melakukan pembaruan aplikasi. Jika membutuhkan informasi lebih lanjut silakan hubungi BPJAMSOSTEK melalui layanan 175, Email, Whatsapp atau Sosial media resmi -AD
",2024-03-22 09:26:36,4.11.7
221f8ba4-5fe8-419f-9ceb-361158786034,Miftahul Ulum,https://play-lh.googleusercontent.com/a-/ALV-UjVa9o0mgj1lFlcDhoVTxqSR51kwOv4rLSV8aH3y4qTDZxQbUq4,"Gak jelas ini aplikasi bukannya mempermudah malah jadi mempersulit, ketika di cek saldonya ada tapi ketika mau di klam gak bisa malah muncul pemberitahuan saldo JHT tidak tersedia gimana ini tolong dong perbaiki aplikasinya.",1,1,4.11.7,2024-04-16 08:17:40,"Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. BPJS Ketenagakerjaan terus melakukan peningkatan aplikasi. Mohon dicoba secara berkala dan melakukan pembaruan aplikasi. Untuk kendala lebih lanjut dapat menghubungi Care Contact Center 175 atau email: care@bpjsketenagakerjaan.go.id. Terimakasih -Banyu",2024-04-25 14:11:10,4.11.7
0595c528-d913-4d37-b8c7-e64ad0793f06,Yeye Yunita,https://play-lh.googleusercontent.com/a-/ALV-UjVMDrY42TZu0IFGy2-YyCA7tm8IvmGC7Bx4wykD3DzofL3CfmTH,"Aplikasinya bapuk ya..disuruh update terus, diturutin buat update loading dengan ujung2 dsuruh periksa koneksi,,ga bisa masuk sama sekali dengan alasan sinyal jelek..hadeeuuh..ckckkk..padahal app lain lancar jaya.",1,17,4.11.7,2024-03-31 14:57:03,"Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. Mohon dicoba secara berkala dan melakukan pembaruan aplikasi. Jika membutuhkan informasi lebih lanjut silakan hubungi BPJAMSOSTEK melalui layanan 175, Email, Whatsapp atau Sosial media resmi -SA",2024-01-25 09:46:56,4.11.7
3b945131-f4d7-4bfd-b227-cfa8d6afce3e,Rayhan Zulyadin,https://play-lh.googleusercontent.com/a/ACg8ocIk7QQtQz7GJinAgIkItDn0mh3X26P6ac71nOjZc24eu-tqvg=mo,"Sumpah ini aplikasi gak jelas banget, emang semua aplikasi pemerintah gk jelas. Mau klaim jht klik home buat liat nomor rekening di e-bank, ternyata ke reset lg dr awal, gk sengaja layar mati (bukan hpnya yg mati) kepencet power, pas dinyalain ke reset lg, 3x udh gk bisa klaim di aplikasi JMO harus lewat lapak asik yang gk asik sama sekali",1,4,4.11.7,2024-04-20 03:13:05,"Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. kami terus melakukan peningkatan kualitas aplikasi, terkait kendala klaim JHT, agar bisa kami bantu tindak lanjuti, mohon bisa menghubungi kami melalui care@bpjsketenagakerjaan.go.id atau bisa melalui DM di seluruh akun media sosial resmi kami. Tks -AD
",2024-04-22 10:21:17,4.11.7
9a01d7b1-947f-49c0-a843-9657823a05d5,Muhammad Reza Syahputra,https://play-lh.googleusercontent.com/a-/ALV-UjV9nM99Jgjjk14wEugEQc_NLWAUaiEU43M5dnaXIhxWEh-maoZS,"Mau sampe kapan jmo selesai upgrade? Bapak gw mau klaim manfaat jht ada keterangan gak bisa klaim lewat jmo, mau pengkinian data eh malah upgrade sistem, gw mau tanya nih upgrade sistemnya sampe kapan? Gw gak mau liat balesan minta maaf tapi kasih solusi!!!!, gak usah dipersulit hak orang lain lah",1,2,4.11.7,2024-03-30 01:42:50,,,4.11.7
0de09bdf-899a-420c-b601-6ced471f2e7d,Durman Talaga,https://play-lh.googleusercontent.com/a-/ALV-UjVR3eKvuOL4rNbdDkKUaO11paJqBBJ6noyncODVGRIHtGrGrcs,"Kenapa ini aplikasi lemot sekali padahal jaringan bagus, setiap melakukan pengkinian data selalu tahap pengembangan dan selalu minta update, tidak tau apa yang di kembangkan Harap jangan mempersulit, jangan tiap hari update dan setiap update tdk ada perubahan",1,7,4.11.7,2024-03-31 13:04:56,,,4.11.7
914ac6d9-0dff-4e13-a444-905d8f0e3cfa,Bayu Krisnanto,https://play-lh.googleusercontent.com/a-/ALV-UjWjGIJXl7ifV4eD4rM_N-JYJFvSt57t0bRWmgiMH071A4o26A,"Minimal kalo gak bisa online ya di offline harus bisa melayani lah. Ini udah online gak bisa, offline juga gak bisa. Mau ambil hak sendiri aja dipersulit. Giliran bayar aja harus tepat waktu, giliran masyarakat mau ambil hak nya di persulit. Aplikasi gak guna",1,2,4.11.6,2024-03-27 12:04:08,"Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. BPJS Ketenagakerjaan terus melakukan peningkatan aplikasi. Mohon dicoba secara berkala dan melakukan pembaruan aplikasi. Jika membutuhkan informasi lebih lanjut silakan hubungi BPJAMSOSTEK melalui layanan 175, Email, Whatsapp atau Sosial media resmi -Ryu",2024-03-28 13:43:28,4.11.6
b3606f41-a09a-4b4c-98e9-dfffcbc95dcb,D Den,https://play-lh.googleusercontent.com/a/ACg8ocKmb9tdujKMUunswLllepmlCWieiyZJ-gFwNJBpBGtV5BP9aJGE=mo,"Parah banget,sering minta update,mau klaim jht dulu gampang, sekarang susah malah di alihkan ke aplikasi lapak asik,dan ternyata harus nunggu 1 bln,sekarang di cek di jmo malah saldo tidak ada,data tidak ditemukan.",1,3,4.11.7,2024-04-01 01:06:10,,,4.11.7
a0ac12a6-8c59-4935-8398-cbf6da91d804,DEDE DERIANA,https://play-lh.googleusercontent.com/a-/ALV-UjWfjVrpM-jfdmClYa_5Jr-5j2_951MbxrLTEpLoOevLrIB2XvI4,"Buset lemotnya minta ampun, mau login aja lama bangetttt Cek saldo muncul tampilan awal mau di skip juga lama banget malah loading lagi Parahhhhhhh",1,0,4.11.7,2024-05-08 02:07:34,,,4.11.7
fa06c92e-0580-4c0c-94c4-8b9bf275f2dd,Ahsan Sadriyono,https://play-lh.googleusercontent.com/a/ACg8ocJ1qm-JsQL2k8q8rv48bFN4a-bb58hNZdwGDq9IZYWF5x1HwA=mo,"Aplikasi jelek bnget,masa klaim di suruh tunggu hampir 3 bulan dari masa berlaku tidak aktif, itupun blom tentu d verifikasi lg... Susah bener aplikasi ini,jadi ribet mau cair uang JHT sendiri.",1,2,4.11.4,2024-03-25 08:01:25,"Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. BPJS Ketenagakerjaan terus melakukan peningkatan aplikasi. Mohon dicoba secara berkala dan melakukan pembaruan aplikasi. Untuk kendala lebih lanjut dapat menghubungi Care Contact Center 175 atau email: care@bpjsketenagakerjaan.go.id. Terimakasih -SK
",2024-03-26 10:26:16,4.11.4
243a726c-b099-40b3-9056-8d24fe907f78,johanes tarigan,https://play-lh.googleusercontent.com/a-/ALV-UjUKCjLA40-9gJ3AAQ2A1AlG5T1D28HRMA5ZRv1glc7wsBeCLKE,"Sudah update berkali² tetapi masalah aplikasi sampah ini tetap sama. Rating 4,6 rating palsu. Punya uang bukan perbaiki aplikasi malah sewa bot untuk naikkan raring aplikasi. Masih lebih bagus aplikasi streaming bokep dari pada aplikasi ini. Najis!!!",1,5,4.11.4,2024-03-26 22:10:16,"Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. BPJS Ketenagakerjaan terus melakukan peningkatan aplikasi. Mohon dicoba secara berkala dan melakukan pembaruan aplikasi. Untuk kendala lebih lanjut dapat menghubungi Care Contact Center 175 atau email: care@bpjsketenagakerjaan.go.id. Terimakasih -Andro
",2024-01-22 11:05:25,4.11.4
1e34432e-d145-49ee-ad90-3ed0903358d1,Akunspam Sahabat malam378,https://play-lh.googleusercontent.com/a/ACg8ocKnS2Ysj5c4bKxu7wAd4Um38S7SK2YTe3lWiX2OcOLawOkU4g=mo,"Terlalu buruk pelayanan pemerintah untuk masyarakat,dgn aplikasi yang awalnya didesign untuk mempermudah,nyatanya makin parahh!untuk proses klaim yang butuh waktu lama,mudah eror aplikasi saat pengeklaiman manfaat jht,tiba tiba hilang saldo lah,ditambah customer servis bot yg dalam arti gamau mengurusi pertanyaan sama masyarakat,aplikasi sampah!!",1,1,4.11.7,2024-04-03 01:29:18,,,4.11.7
86bf29b4-59bc-4a9c-a0ea-3c14466dafc7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"setelah di update ke versi baru malah g bisa login .....padahal alamat email benar begitu login akun anda tidak terdaftar jadi makin sulit...sya kecewa,kecewa lagi habis di update gak login gak jelas nih aplikasi gak ngebantu",2,1,4.11.7,2024-03-31 05:31:37,"Mohon Maaf atas ketidaknyamanannya Bapak/Ibu,
Untuk saat ini seluruh akses pada aplikasi BPJSTKU masih dalam penyempurnaan sistemnya. Mohon coba berkala terlebih dahulu. Apabila masih menemukan kendala dapat menghubungi Contact Center 1500910 atau email: care@bpjsketenagakerjaan.go.id Terimakasih - GP",2019-01-15 09:38:34,4.11.7
